Feature ID	Taxon	Confidence
df19fdfa4f112a39cac2c27fdb8e357e	d__Bacteria;p__Planctomycetota;c__Planctomycetia;o__Pirellulales;f__PALSA-1355;g__JALHMI01;s__JALHMI01 sp022844125	0.9908607922029734
27fff33f861fd4a0cf45f9feafe3d924	d__Bacteria;p__Planctomycetota;c__Planctomycetia	0.9650735003206448
e050f1777940532e4d88eb16e8b8c672	d__Bacteria;p__Bdellovibrionota;c__Bacteriovoracia;o__Bacteriovoracales;f__Bacteriovoracaceae	0.9386605031746528
e5be49348282e7bf74f4cbcf4c580392	d__Bacteria;p__Patescibacteria;c__Paceibacteria;o__UBA9973;f__PALSA-1337;g__CAIOGI01;s__CAIOGI01 sp030917665	0.8440817427744536
142b5916147818d56b879a932242af15	d__Bacteria	0.9953148651876561
37e0fbf507adfbc94fac13559213846a	d__Bacteria;p__Bdellovibrionota;c__Bdellovibrionia;o__Bdellovibrionales;f__Bdellovibrionaceae;g__CAUJGP01;s__CAUJGP01 sp963170155	0.9962350482764089
bb546d9676d8bfeb8fdcb9dfe3829e1d	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Methylococcales;f__Methylomonadaceae	0.8667280029744021
56672e8b97c9312d2ede1c8b2b4220b9	d__Bacteria	0.9989441725911683
b2b44c0a0dd9b1b617ae89545a272cf3	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Legionellales;f__Legionellaceae;g__Tatlockia;s__Tatlockia fairfieldensis	0.7471087265053289
14eb5a791c5739d460f57d0c5009403e	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Legionellales;f__Legionellaceae;g__Legionella_C;s__Legionella_C taurinensis	0.7268874740186171
d314709a8e64b7a079cab403ce2fa0a2	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Legionellales;f__Legionellaceae;g__Legionella_C	0.8657449500765673
c9a44f7c6584039336279bbf2eefc310	d__Bacteria;p__Elusimicrobiota;c__Elusimicrobia;o__2-02-FULL-39-32;f__2-02-FULL-39-32	0.8283307361845049
0e33d02367438e07a473276b34f3b176	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria	0.9779408925954438
138aed0c97a7ad0614dc41d2c3460a3f	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales	0.9995207518477518
aeaccc081384d4a93716df0f590187db	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Limisphaerales;f__UBA11358;g__UBA11358	0.957663569215657
079c60b59ab974738b79cdd335383da3	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Methylococcales;f__Methylomonadaceae;g__Methylomonas	0.8495718921509002
11b105c44e677b98cf7b704e2fbc0745	d__Bacteria;p__Dependentiae;c__Babeliae;o__Babeliales;f__Vermiphilaceae;g__JAJYDS01;s__JAJYDS01 sp021777215	0.7971473386120538
0b6d177c9de2039f26e0ede91222eb54	d__Bacteria;p__Patescibacteria;c__ABY1;o__Magasanikbacterales;f__GWA2-37-8;g__CAIOJG01	0.7841267704487314
6333df4bf92e3548447fadf34618df09	d__Bacteria;p__Bdellovibrionota;c__UBA1018;o__UBA1018;f__UBA1018	0.9547709423987786
4e9086a6995546197191e6bf2147e692	d__Bacteria;p__Bacillota_C;c__Negativicutes;o__Selenomonadales;f__Selenomonadaceae;g__Centipeda;s__Centipeda felix	0.9553645064768319
f00301c77a6fcf69e9329089c323b4b6	d__Bacteria;p__Chlamydiota;c__Chlamydiia;o__Chlamydiales	0.8869468397596021
8a12de43e291a5af1484cac50236602b	d__Bacteria;p__Patescibacteria;c__CPR2;o__UBA1875;f__CAIMLA01;g__JAQUMB01;s__JAQUMB01 sp028718325	0.9501432188415754
3343dd4708ddcb47e5935685c1ceea48	d__Bacteria;p__Omnitrophota;c__Koll11;o__2-01-FULL-45-10;f__2-01-FULL-45-10;g__2-01-FULL-45-10;s__2-01-FULL-45-10 sp030695905	0.9999999546930535
57b5abc3eb606b627cda03d3131b6312	d__Bacteria;p__Omnitrophota;c__Koll11;o__Gygaellales;f__Profunditerraquicolaceae;g__VGKG01;s__VGKG01 sp016867115	0.9241767481179753
0ae0611decb927bbd6d22dad4fc4392e	d__Archaea;p__Nanoarchaeota;c__Nanoarchaeia;o__Pacearchaeales;f__GW2011-AR1;g__CAIPOI01;s__CAIPOI01 sp903866625	0.7901618332322331
7c39626bc8083d391ab5794f6b6a86e0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Cyclobacteriaceae	0.753601868698824
b2d819e954ae995c41b63ae4e2664a54	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Mycobacteriales;f__Mycobacteriaceae;g__Corynebacterium;s__Corynebacterium sp025152525	0.722419692001078
3344a411360f408ac094d760977b7ea3	d__Bacteria;p__Chlamydiota;c__Chlamydiia;o__Chlamydiales	0.9811864573768306
ac1a611c37dc285bf70615bea88522f7	d__Bacteria;p__Patescibacteria;c__JAEDAM01;o__BD1-5;f__UBA2023	0.9162738617049597
dc31f39fd58c2569cf8596508e8e43b4	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Microbacteriaceae	0.9963007391985494
908788d29980a17a74026691a11f8f09	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Methylococcales;f__Methylomonadaceae	0.8661182882558772
9cd7767d2c5393afb974b190df2b8131	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Rhodomicrobiaceae;g__Rhodomicrobium;s__Rhodomicrobium lacus	0.8426942005883661
be8664a82b01d891597cf258d37e5808	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Legionellales;f__Legionellaceae	0.9968434274345606
2d44ab76cadd1e73fea0ace9e28496e3	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__LD1;g__Bog-950;s__Bog-950 sp903861145	0.9522337809199077
94593c066c8be91355291fea5f552225	d__Bacteria;p__Acidobacteriota;c__Holophagae;o__Holophagales;f__Holophagaceae;g__Holophaga;s__Holophaga sp030846775	0.7328572609902376
6a59c20cf1267c550d4acb41abdf7a5d	d__Bacteria;p__Dependentiae;c__Babeliae;o__Babeliales	0.9856869371118248
0b701432e670d51faa22213e4dac235d	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Legionellales;f__Legionellaceae	0.9990814716684961
43903859a8ef65232b2dbcc1a8056d80	d__Bacteria	0.9920649297720887
42a46b32a0fa337a9883cd9b918c125a	d__Bacteria;p__Cyanobacteriota;c__Vampirovibrionia;o__Vampirovibrionales;f__Vampirovibrionaceae;g__Vampirovibrio;s__Vampirovibrio sp902168245	0.7551852613546681
70f4707d72958aa778119f7e1e3b090f	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__DSM-16500;f__DSM-16500;g__UBA4722;s__UBA4722 sp013288655	0.8047206499921248
bfe2beff92c972903db90fcaa9b7dd05	d__Bacteria;p__Pseudomonadota	0.835503407634939
df774faa70ccc10da8c44b8f4907359b	d__Bacteria;p__Verrucomicrobiota;c__Kiritimatiellia;o__RFP12	0.7855384364135765
3a0006648bc0ff56a67336410e3a0c9d	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Flavobacterium	0.9999866912717378
9c4ef9b49275bed2f3aba9b159b06592	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__DSM-16500;f__DSM-16500;g__UBA5158;s__UBA5158 sp013286085	0.8667693829514329
eb57f1a71891bd59f60c06255bfa8ef6	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__UBA6186;f__UBA6186;g__JAGOUJ01;s__JAGOUJ01 sp945878715	0.8856407094103448
bb4edacd0c09471a172a1d5c74b16ea8	d__Bacteria;p__Dependentiae;c__Babeliae;o__Babeliales	0.72287367631227
e4ce47c5282507f019bcc270b8264a72	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Limisphaerales	0.997779142171586
3732e234e68f237e86dd8396b676f469	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__OLB11	0.9895000921887044
cd291adde954f674e3f15bc43ec0665d	d__Bacteria;p__Patescibacteria;c__JAEDAM01;o__BD1-5;f__UBA2023;g__UBA1545;s__UBA1545 sp003488655	0.861545567641413
70c32fb73357e8219626667accc47c7e	d__Bacteria;p__Planctomycetota;c__Planctomycetia;o__Gemmatales;f__Gemmataceae;g__JAKOSN01;s__JAKOSN01 sp029777335	0.9182929299136449
8c31237df0969990575b65506a36e6c6	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__DSM-16500;f__DSM-16500	0.9992537870606019
c1bd30bc49e140cd04c60e8dd90483dc	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria	0.8913016739221915
86d4f7e9560648c4675b878cae8b66e0	d__Bacteria;p__Myxococcota;c__Polyangia;o__Polyangiales	0.7347806908189166
f39289bd050992984f8facaba38f9f65	d__Bacteria;p__Patescibacteria;c__Paceibacteria;o__UBA9973;f__PALSA-1337;g__C7867-002;s__C7867-002 sp023269245	0.9848792595442509
0a54edc39cee31015165345c61020581	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Paludibacteraceae;g__Paludibacter	0.9654280678981975
aa518f5164f7059c20a756e5aa05d922	d__Bacteria;p__Actinomycetota;c__Acidimicrobiia;o__Acidimicrobiales;f__Bog-793	0.7159314802628295
db684e29da9f3fc4c0197b1b8003ae1c	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Opitutales;f__Opitutaceae;g__Opi-474;s__Opi-474 sp903839035	0.9662051153500192
96ca391239cb03991948d05cbfdb9c40	d__Bacteria;p__Chlamydiota;c__Chlamydiia;o__Chlamydiales;f__Rhabdochlamydiaceae	0.9906458525298829
39b61957c19fcb63e11796ec07cb81fb	d__Bacteria;p__Actinomycetota	0.7255537078319425
d824378017da5d8b4b193581265d2875	d__Bacteria;p__Elusimicrobiota	0.7276653704931745
ce3f12eb18cef13a569c78bfce974f04	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__VadinHA17;g__LD21;s__LD21 sp026391475	0.900022456582455
94fcff9542ecf58a3ea530600e36ff36	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Peptostreptococcales;f__Acidaminobacteraceae;g__Fusibacter_C;s__Fusibacter_C bizertensis	0.9855662470367372
cd283d9c37f3e7ea745c52bb7b76faaa	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales	0.8707446862917777
91cb8c093ff87103b7c368ea5f3c722b	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__Luteolibacter;s__Luteolibacter sp903908495	0.9207667633352501
ad35f58139142bbc59728511cf7a7a96	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Limisphaerales	0.9697382284859014
759a149836c4c54ea6b41bbcf40d5db6	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium_J;s__Clostridium_J punense	0.7428635739982742
bd3200ee4eb4d85abedece339d821593	d__Bacteria;p__Desulfobacterota;c__Desulfobulbia;o__Desulfobulbales;f__Desulfocapsaceae;g__Desulforhopalus;s__Desulforhopalus sp030247675	0.871476233031142
25d3748b21923c5072a84db7d07fa62e	d__Bacteria;p__Actinomycetota;c__Acidimicrobiia;o__Acidimicrobiales;f__Ilumatobacteraceae	0.9914808058857778
14b23c41fd7c2f090989a95b7ce09702	Unassigned	0.3402635284421559
fcd129a32648607ddb549c2b4486f633	d__Archaea;p__Nanoarchaeota;c__Nanoarchaeia;o__Pacearchaeales;f__GW2011-AR1;g__RBG-13-33-26;s__RBG-13-33-26 sp021818475	0.8859754109728759
11c13f175e84e3de5cc511c02a9b035e	d__Bacteria;p__Omnitrophota;c__Koll11;o__Gygaellales;f__Profunditerraquicolaceae;g__UBA6249;s__UBA6249 sp903907475	0.9992990169943854
437b1bf42fee9d9b9ed51ab0a44f8a2f	Unassigned	0.3491496318312004
1ff2872f72d7708fdc6dd818c6cc3444	d__Bacteria;p__Bdellovibrionota;c__Bacteriovoracia;o__Bacteriovoracales;f__Bacteriovoracaceae;g__Bacteriovorax;s__Bacteriovorax sp946482295	0.9916481135535072
6fc85639d55c4b095b93e9b178c318c6	d__Bacteria;p__Omnitrophota;c__Koll11	0.8594564770881196
122c59c0215f6c380e5390385af2322a	d__Archaea;p__Nanoarchaeota;c__Nanoarchaeia;o__Woesearchaeales	0.8087720947680176
cb8fd4f8f13ffc070c3ea58c54373d12	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rickettsiales;f__Arcanobacteraceae;g__Arcanobacter;s__Arcanobacter lacustris	0.999815029861493
e944362a058d5b4f633fa1426115ccaa	d__Archaea;p__Nanoarchaeota;c__Nanoarchaeia;o__Woesearchaeales;f__GW2011-AR9	0.9998947516879312
4fffa75a3cc4f03a4e4ee93e7c81c7b0	d__Bacteria;p__Patescibacteria;c__Paceibacteria;o__Moranbacterales;f__UBA2206;g__UBA9630;s__UBA9630 sp903937035	0.7726846863062286
89b5e60eab331e73652ada8a2a471e67	d__Archaea;p__Micrarchaeota;c__Micrarchaeia;o__Norongarragalinales;f__CAITNU01;g__CAITNU01;s__CAITNU01 sp903893865	0.9999968467547239
4caa11708e3d9374f8c9f63a0c36b061	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Sporobacter;s__Sporobacter termitidis	0.7636693945626772
7a6fe02e67d0a8d87133ccf43b56e368	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__Luteolibacter;s__Luteolibacter sp018969605	0.7837629687132839
185967b5550ffe10d63f5cce860fcebf	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae	0.9993717445654307
d4a3fc414ce2d423a43ea5f0ad841b02	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Micropepsales;f__Micropepsaceae;g__JADZAI01;s__JADZAI01 sp019670725	0.9937518209019275
cef07eb89a37c34b8ce0afb6f75fb068	d__Bacteria;p__Dependentiae;c__Babeliae;o__Babeliales;f__Babeliaceae	0.9546260662967777
e62ee7a6b974cd3f3e3f829ca94dd7af	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria	0.9992900191768389
15f81a6ae3ed0e7fcf7abcabfc30cf32	d__Bacteria	0.9648704994015919
8f537041dc25def240001edd583ffce1	d__Bacteria;p__Patescibacteria;c__Paceibacteria;o__UBA9973;f__PALSA-1337;g__C7867-002;s__C7867-002 sp903846945	0.999686475970143
f3408b42124e1ab88146babde1cce69b	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae	0.9810409969282732
0c46cf57b3ddc85f96454de540087e8e	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales	0.9816666632202677
8dc265d92e2c593d13c7d4095193a5db	d__Bacteria	0.9859883697773513
d8ac69ebda9f7ee30a6b41ce80c73e22	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rickettsiales;f__UBA3002;g__QFOX01;s__QFOX01 sp963205305	0.999344242105275
c443ed0674a5d4782107e4641944658c	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae	0.9999268586314236
390a888f68fef2fe73340ddbbd9d8be8	d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__RF39;f__UBA660	0.9619096176201904
ddff3a88c5b8c02630e404dfb940390c	d__Bacteria;p__Patescibacteria;c__Paceibacteria;o__UBA9973	0.9991664534665713
f401c5cb4e9fa21f2f4b49ffa2398631	d__Bacteria;p__Patescibacteria;c__Paceibacteria;o__UBA9973	0.9979951422787624
9fc29273c9a79de4d281771d04a75bb4	d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Treponematales;f__Rectinemataceae;g__CAIJMU01;s__CAIJMU01 sp903821875	0.9994541293445582
85090c6c2ac8fbe81ef26b420895482f	d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Humidesulfovibrio;s__Humidesulfovibrio mexicanus	0.9081211651826123
894c4ab77e9bc0f0f6b8e19fb383ddfb	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__DSM-16500;f__DSM-16500;g__BMAH01;s__BMAH01 sp014132615	0.8795161706658591
230aeb44eea2b8aaa7c6eb79c6bfd626	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Limisphaerales	0.9083810398168702
fff7baac0eb8fec8969185bc2e1b80d3	d__Bacteria;p__Bdellovibrionota;c__Bdellovibrionia;o__Bdellovibrionales;f__Bdellovibrionaceae	0.9978591939923785
d07cb2e0c6a603fc6c0e78bf6e32b4b4	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria	0.878598925418549
1b166df7b9d3afd7bd9cc861b33f2add	d__Bacteria	0.9999555224382163
e685f87e6ed743dbb86cf72799e129e4	d__Bacteria;p__Actinomycetota;c__Actinomycetes	0.8164528773059798
8694112c80503fcdb7ebbba2422f48b8	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__REEB76;f__REEB76;g__REEB76;s__REEB76 sp027315405	0.8236901056420926
b29320e36621a41765ad4048c8aefeeb	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Hyphomicrobiaceae;g__Hyphomicrobium_A	0.7729380775432053
1be73794c5905c45a87a5fd9a6948614	d__Bacteria;p__Myxococcota;c__Myxococcia;o__Myxococcales;f__Myxococcaceae;g__Hyalangium;s__Hyalangium versicolor	0.774561816764344
3bb771bb04f3d9018a6bca4d4149cd79	d__Bacteria;p__Patescibacteria;c__JAEDAM01;o__BD1-5;f__UBA6164;g__MAAV01;s__MAAV01 sp004563595	0.9240501952522274
6c9ab1190ea6806bc028fa782662d2d4	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Diplorickettsiales;f__Diplorickettsiaceae	0.9999872227767945
56e280a387466ea8357d2e2e68d94056	d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__PCC-6307;f__Cyanobiaceae;g__Cyanobium	0.7823104992996459
30e395e30c5c9d7f3d84b1938a66db9c	d__Bacteria;p__Patescibacteria;c__Paceibacteria;o__UBA9973;f__PALSA-1337	0.802995667821955
746e7f9e68e5546af0c6e2a75a84f639	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Legionellales;f__Legionellaceae	0.9858988721667324
b9579fee5bab703ae053f23352fe40e9	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__DSM-16500;f__DSM-16500	0.999357044724365
cad2e891966ef43fa53ab831581bccc6	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__DSM-16500;f__DSM-16500	0.9967548019677407
82bb3eeb83e57cb2b4778ad09027c4db	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Arcobacteraceae	0.9984704225051093
e4ef5d1bb06c83a501860abd21d707c7	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Alkanindiges;s__Alkanindiges hydrocarboniclasticus	0.7998547311252736
0eb216f342da121842f1ada93c81b07f	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Opitutales;f__Opitutaceae;g__Opi-474;s__Opi-474 sp903839035	0.9425885695637793
cc79dcf7ee06c3fdf5c3cfbbdaec3f35	d__Bacteria	0.9999376155587989
3ff050798724e64611a5c3f0f53d9add	d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__SM23-33;f__SM23-33;g__MWDR01;s__MWDR01 sp002071695	0.843765073259108
9f498ecfb71f4b2cb658235b85cd0502	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__4484-276;g__CAJATL01;s__CAJATL01 sp903944895	0.88838412340892
9ec501fa31f78d29063f90a98519202e	d__Bacteria;p__Cyanobacteriota;c__Vampirovibrionia;o__Gastranaerophilales;f__Gastranaerophilaceae;g__Limenecus;s__Limenecus sp949293185	0.9521244585447053
8f73c62d856a632db0fd0911e241f7ba	d__Bacteria;p__Acidobacteriota;c__Holophagae;o__Holophagales;f__Holophagaceae	0.9999953694838056
049b0d43a7d2488a0c90791280a53b74	d__Bacteria;p__Bacillota_B;c__Syntrophomonadia;o__Syntrophomonadales;f__Syntrophomonadaceae;g__PHAA01;s__PHAA01 sp002840245	0.8994524582639887
0f62a74a91e9a9a894dc165191c90f40	d__Bacteria	0.9997875507030736
74919c2e9584a7dbac3035ebfb7b1a29	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Limisphaerales	0.9982007977898855
d5a8df19c450a2249a675981d4132c25	d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Fundidesulfovibrio	0.9973575120724882
e7c6e03c4c719c50267e5c470e6af33b	d__Bacteria;p__Bacillota;c__Bacilli;o__Exiguobacterales;f__Exiguobacteraceae;g__Exiguobacterium_A;s__Exiguobacterium_A sp001870785	0.8847996333391099
651210850966df8d967ae2cbcb4c4a28	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Legionellales;f__Legionellaceae;g__Tatlockia;s__Tatlockia fairfieldensis	0.960490690564001
bff711795eb3ccaf636ac7405d5edd7a	d__Bacteria;p__Bdellovibrionota;c__Bacteriovoracia;o__Bacteriovoracales;f__Bacteriovoracaceae;g__UBA4096;s__UBA4096 sp945860895	0.9495545398350149
82cae10ff23e8aec7ea092bad421e3f0	d__Bacteria;p__Bacillota_C;c__Negativicutes;o__Selenomonadales;f__Selenomonadaceae;g__Selenomonas;s__Selenomonas sputigena	0.9911700845443304
0385e8ad839ed8b82fe1214920ff3d93	d__Bacteria;p__Planctomycetota;c__Planctomycetia;o__Pirellulales;f__Pirellulaceae	0.8703014650437012
70bea29b0db916dd8d198d2ee3c543f2	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prolixibacteraceae;g__UBA6024;s__UBA6024 sp002429385	0.9599118806799659
3bd58d300afe5148202e486069596612	d__Bacteria;p__Planctomycetota;c__Planctomycetia;o__Pirellulales	0.9999969724226023
0ae642f809c09d3b80a27a356c5b40cc	d__Bacteria;p__Planctomycetota;c__Planctomycetia;o__Gemmatales;f__Gemmataceae	0.9913721546062236
805a2322f01aed2a0e7bc5264a56bc7e	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Legionellales;f__Legionellaceae	0.995005078833175
50542d012fd152936bf56803a88ee9fd	d__Bacteria;p__RUG730;c__RUG730;o__RUG730;f__JAAEPJ01;g__JAAEPJ01;s__JAAEPJ01 sp024222485	0.9921766312502861
17650b32a517b4ce089f57cd400e5077	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Mycobacteriales;f__Mycobacteriaceae;g__Mycobacterium	0.9998570855806064
cb57db150194269a1d6eb01ddeea6573	d__Bacteria;p__Cyanobacteriota;c__Vampirovibrionia;o__Obscuribacterales;f__Obscuribacteraceae;g__QKMZ01;s__QKMZ01 sp003242885	0.997532746586947
1ea49ae5c20498b54f46621473f1ddff	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Sediminibacterium;s__Sediminibacterium sp903874055	0.9822593254833938
49a11c76a3f1d3129046c7955201671a	d__Bacteria;p__Bacillota_C;c__Negativicutes;o__Veillonellales;f__Veillonellaceae;g__Veillonella;s__Veillonella tobetsuensis	0.8438828797753957
57363ff05a1804046bdb3edae9944365	d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Treponematales;f__Treponemataceae;g__Treponema_D;s__Treponema_D sp014334335	0.8085854457887115
9b7f2777d34e86fd74066749adb68ea4	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Microbacteriaceae	0.9941448943206134
13ddd959cc168bfee0a4fca0f3472e12	Unassigned	0.726496749684832
361e65b487bfafea288489f036d0c60f	d__Bacteria;p__Omnitrophota;c__Koll11;o__2-02-FULL-51-18;f__2-02-FULL-51-18;g__JACPAX01;s__JACPAX01 sp016180585	0.9558570659179131
c552030db0681eee893d67cbaed18c98	d__Bacteria;p__Bacillota_C;c__Negativicutes;o__UBA1444;f__UBA1444;g__UBA1444;s__UBA1444 sp012798135	0.9925179249714554
fdcfe3d2205cec31976dd8041aad912a	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Legionellales;f__Legionellaceae	0.9877453721634234
9e1d79e4a36f6cb5c989409704f1fd83	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Methylophilaceae;g__MM2;s__MM2 sp001645185	0.7805790803059279
84f79b120e698cd9a5fcb46da1cf7e83	d__Archaea;p__Nanoarchaeota;c__Nanoarchaeia;o__Pacearchaeales;f__GW2011-AR1	0.9965384792067746
cb914e8fe6f0afc99b68b4e3966b8ba2	d__Bacteria;p__Planctomycetota;c__Planctomycetia;o__Pirellulales	0.9801816119474045
d787f6b5f40905153947187d38f98831	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Novosphingobium;s__Novosphingobium sp027533105	0.7692288267313317
d3cf7831d768912b9dc7ec87f89d95bc	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__UA16;g__JAIBBG01;s__JAIBBG01 sp016722445	0.7704858055031069
6da8b83eb44c71af941c3085bddaab28	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Chthoniobacterales;f__JAATET01;g__JAATET01;s__JAATET01 sp027488755	0.9813549207015744
3bd850df0f168fc871504eca2f802aa4	d__Bacteria;p__Eisenbacteria;c__RBG-16-71-46;o__RBG-16-71-46;f__RBG-16-71-46;g__CAIXRL01;s__CAIXRL01 sp016710095	0.998518161533524
e597e4872b78221e5a85515f21c55e5e	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria	0.9953684575524386
9555097a23bf6cd3f11a0354e1b2e30e	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Capnocytophaga;s__Capnocytophaga sputigena	0.998160971235085
0c359c6618cd9ef4e6df72d2336ad7db	d__Archaea;p__Nanoarchaeota;c__Nanoarchaeia;o__Woesearchaeales;f__UBA583;g__UBA583;s__UBA583 sp937138345	0.9986824184143586
20284d40f48393cf2791931a3f6db30d	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__DSM-16500;f__DSM-16500	0.9999396762498708
c0947f01d388866cd7754bfc8e0cfeef	d__Bacteria;p__Omnitrophota;c__Koll11;o__Gygaellales;f__Profunditerraquicolaceae	0.9812011033756889
0d01f7687d479728565031c06be63d77	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Cyclobacteriaceae	0.7673711860228019
ce2c75d2581303b675e9d9bc51620f61	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae	0.9292999183884667
616b200c60875b0fc8eecac368bb782f	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales	0.8608543447992372
5ccef3b0b151a56488aeb9c97aca6ede	d__Bacteria;p__Cyanobacteriota;c__Vampirovibrionia;o__Gastranaerophilales;f__Gastranaerophilaceae;g__CAIPUE01;s__CAIPUE01 sp903885635	0.7735560051457164
